edge_strength,seed,n_raw_trades_used,n_scaffold_bars,n_bars,n_events,n_events_enriched,fracdiff_d,raw_signal_corr,T_raw,tw_mean,T_effective,sr_hat,dsr,pbo,skew,kurtosis,n_trials,wall_clock_sec,error
0.02,48,359904,2974,2974,814,814,0.30000000000000004,-0.004510574139576063,760,0.1410657788796076,107.20999194850178,-0.01363102311162782,0.42332728429013805,0.9318181818181818,0.047508269038799435,2.989998323923465,20,49.76816368103027,
0.02,49,359939,2975,2975,779,779,0.4,-0.006589043447276972,2855,0.14694514183744545,419.52837994590675,-0.038773245089612406,0.16721122624856,0.4025974025974026,-0.08652229114545937,4.916877690036955,20,48.86279106140137,
0.05,0,359913,2975,2975,799,799,0.30000000000000004,-0.008200809665831721,1999,0.15850187964256593,316.8452574054893,-0.00656051545488724,0.4065353811802497,0.5313852813852814,0.17817979328058248,3.1480041646202914,20,47.158347368240356,
0.05,1,359983,2974,2974,743,743,0.4,0.017456163756530967,527,0.16127826828917544,84.99364738839546,0.028549723575916845,0.5668990412274494,0.8138528138528138,0.02011140729424251,3.2684928947982366,20,45.88107514381409,
0.05,2,359979,2975,2975,764,764,0.1,0.015300454556532011,2026,0.17681105124703575,358.2191898264944,0.02114955925346489,0.5504833617710841,0.3582251082251082,0.1681789192339212,5.201867781269128,20,46.63267469406128,
0.05,3,359928,2974,2974,761,761,0.30000000000000004,0.04733647799227494,1656,0.19439092245824724,321.9113675908574,0.0036869271092713997,0.47901090380341915,0.7911255411255411,-0.3116423812219284,5.564978007777774,20,47.13046646118164,
0.05,4,359945,2975,2975,758,758,0.30000000000000004,0.05051216375793563,1081,0.16254825286401683,175.7146613460022,0.0009601920908805407,0.4847184552431914,0.6244588744588745,-0.11390504626266168,4.956006127331409,20,46.589969635009766,
0.05,5,359974,2975,2975,782,782,0.0,0.029298659364881442,1845,0.15627717818531583,288.33139375190774,0.05543625325005105,0.7153842249513612,0.05519480519480519,0.12072163823807028,4.403202838349649,20,48.37603974342346,
0.05,6,359932,2975,2975,770,770,0.30000000000000004,0.03182076590291789,1248,0.15171268470410107,189.33743051071812,0.004614454062815378,0.41561876321260816,0.44264069264069267,0.05636408226562873,3.4894235987284308,20,46.15245485305786,
0.05,7,359928,2974,2974,767,767,0.2,0.030376974049461842,39,0.15310716176876826,5.971179308981962,0.01607088534760049,0.5006360487059522,0.579004329004329,-0.0945973990145679,3.9146470572986294,20,48.313737630844116,
0.05,8,359882,2974,2976,770,770,0.4,0.02974090554678368,1018,0.15991450407091215,162.79296514418857,0.012412984549517263,0.5304035145600319,0.4880952380952381,0.06661234079237383,3.9330273105714215,20,48.83238625526428,
0.05,9,359902,2975,2974,727,727,0.4,0.021455161624815353,2795,0.16658949747830767,465.61764545187,0.025712196821450862,0.6680762855347487,0.6233766233766234,0.0512919284008562,5.5766484815248685,20,47.2482054233551,
0.05,10,359908,2974,2975,737,737,0.2,-0.011926297160008816,2049,0.18499603926029565,379.05688444434577,-0.012430756276100107,0.35398366492734606,0.48917748917748916,0.06682080630606402,3.0338928717263967,20,46.02370834350586,
0.05,11,359948,2975,2974,788,788,0.2,-0.013677801313898072,2571,0.16926145845700397,435.1712096929572,0.03580514404885302,0.7403613704954589,0.6082251082251082,0.10926417156286242,6.665641130631439,20,48.29534435272217,
0.05,12,359951,2975,2975,786,786,0.1,0.03973205310531772,2573,0.14092993217729063,362.6127154921688,0.006243301856301899,0.44665818641847865,0.7132034632034632,-0.269715227073505,7.519999028636784,20,48.08210372924805,
0.05,13,359908,2974,2975,758,758,0.4,0.0011594336208214748,2806,0.15346719735716563,430.62895578420677,-0.0036372847126870007,0.44140687223893876,0.9642857142857143,-0.025876906827447012,4.744692943980471,20,48.36122751235962,
0.05,14,359986,2975,2974,752,752,0.30000000000000004,0.02000134800312665,2767,0.17684552838381487,489.3315770380157,0.03368867615894069,0.7102805414706714,0.7770562770562771,0.12963502198642746,6.484126598634561,20,46.866297483444214,
0.05,15,359971,2975,2975,754,754,0.2,0.05524896195585685,1736,0.1624072185295325,281.9389313672684,0.018824209072892145,0.5825371106990105,0.9296536796536796,0.2337221289580452,4.928273322526191,20,47.162193775177,
0.05,16,359963,2974,2974,791,791,0.4,0.02130423514660033,2332,0.1654835314427197,385.90759532442235,0.018091485497230136,0.5751111796473041,0.6482683982683982,-0.1281173688751658,5.847825771381478,20,49.45662260055542,
0.05,17,359956,2975,2975,734,734,0.2,0.025380563654445524,2013,0.16258841200367843,327.2904733634047,-0.009278581977744163,0.3416049729980904,0.5140692640692641,0.09589313880398376,3.4336303116282143,20,48.3399715423584,
0.05,18,359891,2974,2974,747,747,0.1,-0.0006642906316422046,2106,0.13902514247213132,292.78695004630856,0.024644295002329075,0.616200487928197,0.8463203463203464,-0.15457892434612713,7.623641743484646,20,48.74788236618042,
0.05,19,359951,2976,2974,747,747,0.4,0.00683150546517571,1678,0.16607534098316437,278.6744221697498,0.03682522826328654,0.696399513011651,0.5595238095238095,0.08756617588047523,4.599211084143855,20,49.07827615737915,
