edge_strength,seed,n_raw_trades_used,n_scaffold_bars,n_bars,n_events,n_events_enriched,fracdiff_d,raw_signal_corr,T_raw,tw_mean,T_effective,sr_hat,dsr,pbo,skew,kurtosis,n_trials,wall_clock_sec,error
0.05,2,119953,991,992,232,232,0.30000000000000004,0.017602488499568723,723,0.16455381706655553,118.97240973911966,-0.027879382684609245,0.3057347624521041,0.3625541125541126,0.25762072094103594,7.246366507698362,20,20.63616633415222,
0.05,3,119890,991,991,249,249,0.0,0.02046607415571885,737,0.16397314780269157,120.84820993058368,0.04153792203350583,0.5680246482376725,0.14826839826839827,0.14607637754872724,8.92687552129463,20,23.31711220741272,
0.05,4,119891,991,991,253,253,0.30000000000000004,0.007683923097481036,758,0.12772082761025622,96.81238732857422,-0.007063477448592795,0.43640358676908725,0.5216450216450217,-0.2848475041765934,5.006130594477304,20,21.37256360054016,
0.1,0,119928,991,991,236,236,0.4,0.03077737292901292,702,0.15471141840364877,108.60741571936144,0.05940718364189954,0.6778263300081007,0.5606060606060606,0.29573012930713477,7.4599904015845695,20,20.665719747543335,
0.1,1,119949,991,991,239,239,0.30000000000000004,0.03041791871605046,701,0.1527259430559121,107.06088608219439,0.022383029692498373,0.5556629348778027,0.974025974025974,0.23563408736782687,4.369074515800103,20,21.68519425392151,
0.1,2,119953,991,991,236,236,0.4,0.03170875469473337,812,0.1620981385213216,131.62368847931313,-0.017711113377987562,0.3315692766550945,0.577922077922078,-0.8281335025037639,11.870864841788455,20,21.836436986923218,
0.1,3,119890,991,992,251,251,0.0,0.02451288915879449,285,0.16292506372398025,46.43364316133437,0.056827885133745606,0.6103751468360931,0.8203463203463204,-0.7333404340006139,6.428637917570077,20,21.17832064628601,
0.1,4,119891,991,991,260,260,0.30000000000000004,0.01916529955724708,720,0.12814809067924546,92.26662528905673,-0.02564715329101535,0.2938325230399048,0.37662337662337664,-0.1948158286814694,4.147611239083261,20,22.195627450942993,
0.15,0,119928,991,991,243,243,0.4,0.045870950779010614,704,0.15048513292864485,105.94153358176598,-0.0025716101326136906,0.40630682840609134,0.6017316017316018,-0.2672938223501242,4.626307300029126,20,21.082119464874268,
0.15,1,119949,991,991,240,240,0.4,0.042982357993983776,923,0.14661162402000114,135.32252897046104,0.03448123008821847,0.5830044162844895,0.1461038961038961,0.07660898529191844,3.992048790666986,20,22.553853273391724,
0.15,2,119953,991,992,234,234,0.4,0.0507110600378299,625,0.1553986499594991,97.12415622468693,-0.0004917404522456854,0.4046574517746202,0.7662337662337663,0.06381003850517523,4.069083259924609,20,20.147021055221558,
0.15,3,119890,991,991,251,251,0.0,0.03259825510718221,837,0.1706484418132329,142.83274579767595,0.04508508904508618,0.5980866968782078,0.5140692640692641,0.47879226016958265,7.538074125136118,20,21.61073923110962,
0.15,4,119891,991,991,245,245,0.30000000000000004,0.03473551406232899,729,0.12892621068448715,93.98720758899113,-0.03195385117115818,0.3506959629657189,0.8073593073593074,-0.4992789797366041,5.827901657959355,20,20.831091165542603,
