continuation_prob,seed,n_bars,n_events,n_events_enriched,fracdiff_d,bar_lag1_autocorr,T_raw,tw_mean,T_effective,sr_hat,dsr,pbo,skew,kurtosis,n_trials,wall_clock_sec,error
0.537,15,2987,610,610,0.4,0.2569746151438217,2087,0.11648748460890772,243.1093803787904,0.03607637311130566,0.65998749432049,0.7478354978354979,0.11875117997877964,4.315481489936881,20,39.87515306472778,
0.537,16,2987,575,575,0.4,0.24707340244006046,1354,0.12540123473659703,169.79327183335238,-0.018536394884883185,0.3607072975045407,0.5270562770562771,0.12197995735963332,3.9597352271157957,20,39.063854455947876,
0.537,17,2987,555,555,0.2,0.25780525252178255,1588,0.121014247701812,192.17062535047745,-0.0062092639503353395,0.3959700215417565,0.34415584415584416,0.00677260300771911,3.9930712126600123,20,35.733566761016846,
0.537,18,2987,609,609,0.5,0.26599710634067397,2726,0.11466097124758615,312.5658076209198,0.020266760649003058,0.6077692494512614,0.7142857142857143,-0.03679063283244202,4.85777432436822,20,40.56743860244751,
0.537,19,2987,609,609,0.1,0.2335946228051452,1419,0.14542933989664714,206.36423331334228,0.01071380377472227,0.521957201547432,0.49242424242424243,0.228496617905127,5.567613316275384,20,40.20712947845459,
0.537,20,2987,490,490,0.5,0.22197943204562945,1904,0.1466566555393815,279.2342721469824,0.022228000670191792,0.581614388530816,0.9047619047619048,-0.13402456144691552,4.287329947568014,20,34.01169490814209,
0.537,21,2987,542,542,0.6000000000000001,0.2581217896407334,2734,0.11634760845366576,318.0943615123222,0.014689041740881564,0.48029533813333986,0.29004329004329005,0.06214135609530784,6.681854414428824,20,35.38090109825134,
0.537,22,2987,649,649,0.4,0.25757475367382604,1527,0.11247519489794672,171.74962260916465,-0.011175256905214611,0.3554761893126369,0.2748917748917749,-0.03910902805123564,4.235965398188872,20,41.521949768066406,
0.537,23,2987,596,596,0.30000000000000004,0.237426198462418,1740,0.12623125880851718,219.6423903268199,-0.0015555142926822522,0.4302502733364083,0.33766233766233766,0.09573700377897826,4.384952652577477,20,39.26563310623169,
0.537,24,2987,529,529,0.1,0.25301829069567294,904,0.12841522235364866,116.08736100769839,0.021580296289785254,0.5362172490068712,0.5692640692640693,-0.07255485884885896,2.905168568665815,20,36.16984558105469,
0.537,25,2987,644,644,0.5,0.270552283679563,2668,0.1068827365504716,285.16314111665827,-0.0013851469959255,0.41190792520409636,0.9372294372294372,-0.29075043127959055,5.630567543164165,20,40.69604516029358,
0.537,26,2987,578,578,0.4,0.26151235602140754,1352,0.11153819923335671,150.79964536349829,-0.00983350218059806,0.40480299328368274,0.5941558441558441,0.01508402093199276,3.0793806874258767,20,37.938374757766724,
0.537,27,2987,660,660,0.6000000000000001,0.2463909989212931,2495,0.10825322116039104,270.09178679517566,0.030727630371954095,0.6307713450374202,0.329004329004329,0.060515661635831434,4.457044828354475,20,42.13330936431885,
0.537,28,2987,687,687,0.5,0.23836265002135296,2682,0.09582433867659548,257.00087633062907,0.012028469212714284,0.4485597524046953,0.2554112554112554,-0.11128935140470338,4.277277330927674,20,42.46055030822754,
0.537,29,2987,468,468,0.4,0.23467600778681383,1725,0.1288106252015142,222.19832847261202,0.025658288639753512,0.5410441402746557,0.5844155844155844,-0.05924226104488443,2.9176513566570055,20,34.49897384643555,
0.537,30,2987,585,585,0.7000000000000001,0.2529634262766147,2569,0.1134671752946095,291.4971733318518,-0.025050498540058693,0.2703242358122526,0.4134199134199134,0.07269183206027653,4.717702048408659,20,39.48541831970215,
0.537,31,2987,561,561,0.30000000000000004,0.21761179406280176,1689,0.12670399773824276,214.00305217989202,-0.017600407164224254,0.3368119409998501,0.35064935064935066,0.012511894493365832,5.026736179591952,20,37.08393216133118,
0.537,32,2987,458,458,0.5,0.27485786753184793,2794,0.15135563123747706,422.8876336775109,0.02302145807013749,0.613994659168495,0.13636363636363635,0.19144308731991658,4.991671714822433,20,32.95934772491455,
0.537,33,2987,489,489,0.6000000000000001,0.29654913083711126,2801,0.13289453149580205,372.2375827197415,0.04514273815357296,0.7791331385557654,0.3333333333333333,-0.02225140942630551,3.263644037284614,20,34.01605844497681,
0.537,34,2987,592,592,0.30000000000000004,0.23109594646913703,2358,0.1442257289750374,340.0842689231382,0.013037457287683695,0.5208427803433561,0.37445887445887444,-0.009990641798181002,2.993776402082092,20,38.60869812965393,
0.537,35,2987,469,469,0.5,0.23290528069933192,1302,0.18468090203474016,240.4545344492317,0.0350192722231011,0.6693362786594834,0.5941558441558441,-0.03008322073913704,3.418003354210136,20,34.14602017402649,
0.537,36,2987,535,535,0.4,0.2622667556577628,696,0.1279528992836775,89.05521790143955,-0.03331617609088675,0.3213258229078494,0.5075757575757576,0.09519095818135195,2.7066304566051698,20,34.66921925544739,
0.537,37,2987,517,517,0.30000000000000004,0.253915788466941,1094,0.14787152015228652,161.77144304660146,0.013984056117209355,0.47780555010691783,0.4653679653679654,0.09090133432945505,2.774757436923415,20,35.33683753013611,
0.537,38,2987,485,485,0.30000000000000004,0.2383360841752015,2158,0.14717005653098317,317.59298199386166,-8.612010209569635e-05,0.39669813441647983,0.26406926406926406,0.5954378362070037,7.7143048548840945,20,35.07525181770325,
0.537,39,2987,557,557,0.4,0.2827780560899754,1128,0.11843073132986445,133.5898649400871,0.04882852438360423,0.6136799744669011,0.3712121212121212,0.10040107300413684,4.258346634255334,20,37.55386424064636,
0.537,40,2987,593,593,0.5,0.24025512909023908,2011,0.12258937101945734,246.52722512012872,0.012880495445206006,0.4858519517675152,0.5725108225108225,0.2316839302219095,6.0310638123378935,20,38.141483306884766,
0.537,41,2987,643,643,0.2,0.26693547482114144,2276,0.10868148616393059,247.35906250910602,0.01971394595404794,0.592072357176866,0.4696969696969697,0.20804116692132169,5.861480865554878,20,44.226004123687744,
0.537,42,2987,493,493,0.2,0.25608409707008417,2215,0.14584233098381336,323.04076312914657,0.028904994077276834,0.6265524552075517,0.9274891774891775,-0.06313769254130135,4.466207892120607,20,36.414082288742065,
0.537,43,2987,586,586,0.30000000000000004,0.25466981808176015,911,0.10858887080171026,98.92446130035805,0.0003342433906808882,0.4625427991772236,0.7835497835497836,0.05298695190429266,2.7245479913532895,20,39.87714147567749,
0.537,44,2987,512,512,0.6000000000000001,0.23033252159765594,2852,0.17985846146146212,512.95633208809,0.056831994165401224,0.8749521280028816,0.07142857142857142,0.19306678998610932,4.144731332996795,20,34.54210448265076,
0.537,45,2987,529,529,0.5,0.26754515911092863,2708,0.1441511649855508,390.3613547808716,0.046431174121704014,0.7890511825766664,0.8658008658008658,0.018311860820459477,3.866369863264913,20,34.881516218185425,
0.537,46,2987,476,476,0.2,0.26402421815897226,1811,0.1561955440050133,282.87013019307904,0.07130111096865432,0.83933074596853,0.43614718614718617,0.08422371611901054,4.515140292266572,20,35.71316146850586,
0.537,47,2987,568,568,0.2,0.23234630120047492,2543,0.1277918659271626,324.9747150527745,-0.006355794237547683,0.37820531761509446,0.7813852813852814,-0.08652048412809082,6.940708213613668,20,37.86752486228943,
0.537,48,2987,514,514,0.2,0.2362214070378367,2248,0.13252928860806573,297.9258407909318,0.01465526722003632,0.4869119108279681,0.8495670995670995,0.06714118786834032,8.758668850042554,20,34.739485025405884,
0.537,49,2987,613,613,0.6000000000000001,0.25413357725953734,2072,0.13098832156139975,271.40780227522026,-0.020851747019497,0.2983965247558986,0.42857142857142855,0.1628767266796621,4.36990492365274,20,37.69895935058594,
0.558,0,2987,1034,1034,0.5,0.40714750457148535,2256,0.07192047461094443,162.25259072229065,-0.010206986692613794,0.4038355704676864,0.9047619047619048,0.07558189780416628,3.428744603768583,20,53.082131147384644,
0.558,1,2987,812,812,0.30000000000000004,0.43461804160343825,2261,0.1058535462926246,239.33486816762422,-0.0031112951401902986,0.315193000421922,0.2132034632034632,0.005041074774132222,4.717192436165897,20,48.069396018981934,
0.558,2,2987,824,824,0.4,0.4097755777614064,1579,0.08527277939255891,134.64571866085052,-0.01956300752686123,0.3311586692455977,0.2132034632034632,0.016745323247827758,2.4025608868549706,20,49.204184770584106,
0.558,3,2987,756,756,0.6000000000000001,0.4154625834458552,2647,0.09869201631231761,261.2377671787047,-0.017611286406685175,0.3230308803348831,0.5183982683982684,-0.15200067904184833,5.142949848409323,20,48.171863317489624,
0.558,4,2987,941,941,0.5,0.38978527957124925,2448,0.06818143347007445,166.90814913474225,0.02573695039753759,0.5832825871018172,0.5216450216450217,-0.005301083236274956,3.775979255916057,20,62.2859160900116,
0.558,5,2987,635,635,0.7000000000000001,0.4243887745456543,2554,0.1317527966336358,336.4966426023058,0.03414165355646628,0.6626913730386732,0.2943722943722944,-0.14045522346325107,4.212460371001709,20,41.779054403305054,
0.558,6,2987,1005,1005,0.5,0.39997779184628196,2759,0.07665646256828496,211.4951802258982,-0.04235648981425968,0.20517599493930005,0.26406926406926406,0.02914551848746123,4.404327616579803,20,57.81099486351013,
0.558,7,2987,919,919,0.4,0.4206795623475192,1910,0.08361555880722858,159.7057173218066,-0.004537423959246142,0.4012812682622767,0.10714285714285714,0.03346155127174257,2.7367923819903766,20,50.90978026390076,
0.558,8,2987,670,670,0.0,0.43907394614527484,1854,0.1103842823271532,204.652459434542,0.0023138151337765613,0.40649907692480713,0.551948051948052,0.029510573934382868,3.849411882109558,20,41.69686031341553,
0.558,9,2987,678,678,0.7000000000000001,0.42812339264327914,2601,0.13295628082765412,345.81928643272835,0.04317511365150331,0.6422597922595792,0.13852813852813853,0.028978314384260295,3.6757610324418124,20,70.66561985015869,
0.558,10,2987,737,737,0.30000000000000004,0.40334153478474105,1482,0.0851278650454025,126.1594959972865,0.03161477934366244,0.515269298857882,0.06818181818181818,0.19524405933977332,10.504438274405224,20,60.14549779891968,
0.558,11,2987,701,701,0.2,0.406392570360978,2104,0.09302838812839323,195.73172862213934,0.09707438875536648,0.8662327012714665,0.30303030303030304,0.13105412050718654,4.227331154412855,20,43.43505644798279,
0.558,12,2987,745,745,0.30000000000000004,0.4348485257544174,2643,0.09690897778937481,256.1304282973176,-0.019320132117424768,0.2615376004269207,0.7164502164502164,-0.128909004030277,4.8703627900532505,20,44.9867959022522,
0.558,13,2987,803,803,0.30000000000000004,0.4280440308983349,568,0.09636642809992546,54.736131160757665,0.023502137267725005,0.47062138500581485,0.08116883116883117,-0.06258936706442685,2.311774184730036,20,45.27077651023865,
0.558,14,2987,939,939,0.5,0.4149295144068027,2799,0.077404062603454,216.65397122706776,0.04619288672148251,0.6877961365551849,0.6352813852813853,0.12675687631032542,3.7451746805955173,20,52.51967453956604,
0.558,15,2987,854,854,0.4,0.42244994526260193,2617,0.0790164630340951,206.78608376022686,0.04962543009624251,0.6330857980927397,0.2435064935064935,0.14398621462628722,5.213914157630121,20,48.351179122924805,
0.558,16,2987,819,819,0.5,0.40516027548569894,2082,0.09110498423749104,189.68057718245635,-0.030340823510546126,0.28601952602829384,0.24025974025974026,0.04779099237530957,3.917020654544339,20,48.466118574142456,
0.558,17,2987,763,763,0.1,0.43007110480510224,1829,0.0833721777777647,152.48771315553165,0.02924490629984177,0.6018412444364617,0.4989177489177489,-0.026698899275311678,3.8511618792801174,20,44.888590812683105,
0.558,18,2987,837,837,0.5,0.4285954922744659,1872,0.08245212638352371,154.3503805899564,0.02414318199456953,0.5726640568175796,0.7153679653679653,-0.05255467986095495,3.671199204348921,20,51.08286714553833,
0.558,19,2987,875,875,0.1,0.4063695378184651,2551,0.0970494426444786,247.5731281860649,0.021744961674022928,0.5498803168966411,0.4155844155844156,0.0951768841244172,9.91389827497364,20,53.18910551071167,
0.558,20,2987,640,640,0.5,0.40265384638101903,1537,0.11903577767564859,182.9579902874719,0.03408815986113213,0.6358400303318432,0.42424242424242425,0.2800172778171951,3.87676362081091,20,38.159645318984985,
0.558,21,2987,735,735,0.6000000000000001,0.42300222278097266,830,0.0792921644861161,65.81249652347637,0.0005313594610566577,0.4585892474479376,0.14285714285714285,-0.02534926327231916,3.0014252926554956,20,45.45200324058533,
0.558,22,2987,845,845,0.4,0.43754245911746803,2622,0.08495923480992876,222.7631136716332,-0.002683024700992694,0.4041261847798868,0.4015151515151515,0.0051526263470455,6.644004138206302,20,48.9006769657135,
0.558,23,2987,840,840,0.4,0.40950231792680825,2411,0.10634459850084595,256.3968269855396,0.011818251547508188,0.4318413337235445,0.5216450216450217,-0.4299387433374216,8.855160893433592,20,49.38263988494873,
0.558,24,2987,741,741,0.0,0.41690195213425885,2352,0.08680094162401644,204.15581469968666,0.04381843802229894,0.6669450884408625,0.6363636363636364,0.08280953263522915,5.991387807316924,20,43.93103647232056,
0.558,25,2987,888,888,0.6000000000000001,0.4333613625143682,2261,0.08098007646656274,183.09595289089836,0.04937877261261626,0.7052348039933016,0.5930735930735931,-0.08526855690391384,3.6103056193993415,20,49.390064001083374,
0.558,26,2987,804,804,0.2,0.4424138348743187,2164,0.07828409454061129,169.40678058588284,0.005091731329188745,0.44717736458365687,0.5638528138528138,0.03914201246638075,4.5810893331818,20,47.43937134742737,
0.558,27,2987,956,956,0.6000000000000001,0.4281037305500784,2130,0.08840486180019576,188.30235563441695,0.05007056749502457,0.6035930681344586,0.14285714285714285,-0.04696864297889916,3.194924658550515,20,53.43622708320618,
0.558,28,2987,1055,1055,0.6000000000000001,0.4093740215725376,2867,0.06554948314613186,187.93036817996006,0.02142720352483502,0.4739045829972976,0.4101731601731602,-0.18864633903713576,3.8874841400120475,20,55.43282890319824,
0.558,29,2987,649,649,0.30000000000000004,0.40179848460376455,2056,0.0966985807645598,198.81228205193494,0.036126934270789904,0.5779635619243662,0.2196969696969697,0.021403524633163883,9.546844720788803,20,38.932952880859375,
0.558,30,2986,856,856,0.7000000000000001,0.40273410921065317,1653,0.07422552009828297,122.69478472246175,0.009037735652918627,0.4588287288011267,0.4675324675324675,-0.022832218060597886,2.50853894405765,20,48.01367211341858,
0.558,31,2987,807,807,0.4,0.39601107357498233,1950,0.08617368847140444,168.03869251923865,-0.013888232333128154,0.3880304841482143,0.7326839826839827,-0.001432177569901085,4.097657633533952,20,47.610618591308594,
0.558,32,2987,625,625,0.5,0.4389283146244068,1871,0.13031705522323755,243.82321032267745,0.029047428624582646,0.6113686941362247,0.3344155844155844,0.03808006005228008,3.9422776718605532,20,41.26915764808655,
0.558,33,2987,668,668,0.6000000000000001,0.44146991868330343,2634,0.10538256376132377,277.5776729473268,0.027725783263181633,0.6566244846766429,0.7132034632034632,-0.030644286923450236,3.864858363834188,20,52.755377531051636,
0.558,34,2987,812,812,0.2,0.41742045812383466,2652,0.10726972836938407,284.47931963560654,0.046308053119169294,0.688177118515297,0.30194805194805197,0.07936239832516083,4.477665853120188,20,59.8054313659668,
0.558,35,2987,629,629,0.5,0.38954588420900715,2471,0.14078186644915353,347.87199199585837,0.037136320797067066,0.6428574292157696,0.3246753246753247,-0.048853451733496776,3.055004107981049,20,42.91563582420349,
0.558,36,2987,702,702,0.5,0.42112324572941545,1711,0.09979247088918645,170.74491769139803,-0.04290631714249491,0.24304484247072217,0.6439393939393939,0.02380337840857112,3.4160635006018705,20,43.117342948913574,
0.558,37,2987,707,707,0.4,0.4123456941477982,2526,0.11519854490541676,290.9915244310827,-0.007526870937298393,0.35941008346204517,0.5606060606060606,0.04520699671715127,3.8035098341189575,20,42.22525119781494,
0.558,38,2987,671,671,0.2,0.42993100782477306,2740,0.1056635386210089,289.5180958215644,0.02550320818409043,0.5192989111787849,0.12337662337662338,0.37939321194138254,9.98734335158381,20,41.401636600494385,
0.558,39,2987,750,750,0.4,0.43525102938076743,800,0.09235279948668079,73.88223958934464,0.02409296212318372,0.4752994859565508,0.09632034632034632,0.054440231744205946,3.0300932194349013,20,44.02215576171875,
0.558,40,2987,782,782,0.4,0.4322347496648563,1589,0.09048244540606037,143.77660575022995,0.021639419590954577,0.5342887098644553,0.2987012987012987,-0.04591018207663941,3.3460980628011514,20,50.162708044052124,
0.558,41,2987,917,917,0.30000000000000004,0.42087921159789493,2662,0.0819943476295121,218.2689533897612,0.01584825480685808,0.5482540073117458,0.7575757575757576,0.033174541778793025,3.572399867407261,20,50.97555661201477,
0.558,42,2987,692,692,0.2,0.42697818289320877,1892,0.1090633868202987,206.34792786400516,0.030902779545857077,0.508211211201506,0.06818181818181818,-0.06965639415061957,3.9356551126809274,20,42.78680443763733,
0.558,43,2987,838,838,0.30000000000000004,0.4085966695083705,1407,0.07765099150277754,109.254945044408,-0.005496347100419268,0.3655120867098698,0.2305194805194805,0.01318299778932632,2.5147402449746568,20,47.47903060913086,
0.558,44,2987,674,674,0.6000000000000001,0.4255212061863518,2851,0.13628549341956267,388.54994173917316,0.0501815886802252,0.8153119005263847,0.6904761904761905,-0.023426549992348392,2.98721305241883,20,41.83394122123718,
0.558,45,2987,762,762,0.4,0.43726360753392957,2578,0.08735909526071003,225.21174758211046,0.052960424181477256,0.7197083266126685,0.3106060606060606,0.09327206998229727,5.157704032154215,20,45.9793062210083,
0.558,46,2987,645,645,0.30000000000000004,0.40622131222032765,2607,0.11298778671174793,294.55915995752684,0.058463422913381274,0.742146728226223,0.5367965367965368,0.0839788323398602,5.0488426478945145,20,39.96850633621216,
0.558,47,2987,798,798,0.2,0.4084743541047895,2547,0.09155582737298373,233.19269231898957,0.008108798816515139,0.49264549796289336,0.7619047619047619,0.0942468946404122,4.161386116587552,20,47.007829666137695,
0.558,48,2987,705,705,0.2,0.413273868627318,2153,0.08848656966277167,190.51158448394742,0.04010250717003965,0.6235134049442395,0.39285714285714285,0.1185595574557316,5.1364987786099014,20,44.63342618942261,
0.558,49,2987,882,882,0.6000000000000001,0.43939499850496877,2310,0.08925044726763788,206.16853318824352,-0.0465975834930835,0.21651585561205716,0.696969696969697,-0.02982294149835053,3.82227256608124,20,43.364094972610474,
0.566,0,2987,1139,1139,0.5,0.468527633941192,2649,0.06323614691699031,167.51255318310734,0.0170353521231899,0.4154058446369536,0.2987012987012987,0.35002557711294535,4.9462343431749485,20,49.55827522277832,
0.566,1,2987,901,901,0.30000000000000004,0.48900753226847604,2065,0.09453377560473085,195.2122466237692,-0.027698207675221204,0.31640913730541126,0.7586580086580087,0.08859016099920818,3.577323565561489,20,43.19050097465515,
0.566,2,2987,924,924,0.4,0.479301160060182,2281,0.0780867963502027,178.11598247481237,-0.0023719177569561595,0.37441070710991653,0.17532467532467533,0.07567239068117453,3.8259181684076835,20,44.98804473876953,
0.566,3,2987,824,824,0.6000000000000001,0.4659760707114229,2519,0.09197727855540838,231.69076468107372,-0.004860263922075377,0.3778196692261169,0.3474025974025974,0.05135907240295729,4.957627652488675,20,40.870410203933716,
0.566,4,2987,1077,1077,0.5,0.4302472322776683,2410,0.06177316396875579,148.87332516470144,0.03618994126165617,0.6406864925720325,0.170995670995671,-0.02447342326756895,4.63152730780164,20,50.4804253578186,
0.566,5,2987,685,685,0.7000000000000001,0.46028773913369897,2820,0.12237399045023642,345.0946530696667,0.04722379897699806,0.7401713570902211,0.43614718614718617,-0.10555531970569365,2.8675771094395586,20,44.37845325469971,
0.566,6,2987,1147,1147,0.5,0.45893933774692514,2623,0.0665502874820846,174.5614040655079,-0.05599035849672196,0.19620554591979017,0.395021645021645,0.01709198255738761,4.583693939922464,20,61.24867367744446,
0.566,7,2987,1027,1027,0.4,0.4541448188739725,2179,0.07350204578382623,160.16095776295734,0.013568900827831515,0.5079647204577125,0.6569264069264069,-0.1673482439227869,6.135309177187118,20,54.41927742958069,
0.566,8,2987,700,700,0.0,0.4880464565418047,2301,0.11266591658286935,259.2442740571824,0.009296262669108825,0.49700759360409413,0.9069264069264069,-0.16441455249610304,5.198948533827979,20,42.49160647392273,
0.566,9,2987,753,753,0.7000000000000001,0.4645001031299449,2749,0.11258764626481983,309.5034395819897,0.06011825656105267,0.8226973135513991,0.538961038961039,-0.01482383373938834,3.3587808846214253,20,44.6405553817749,
0.566,10,2987,818,818,0.30000000000000004,0.4496386372512755,2085,0.0773004144307423,161.1713640880977,0.004743414806938848,0.4592322250058939,0.6439393939393939,0.10476572965972752,9.782876323994746,20,47.29489231109619,
0.566,11,2987,769,769,0.2,0.4527315241446838,2686,0.08734936561297925,234.62039603646227,0.09024755217577159,0.8777859418235096,0.5703463203463204,0.13349676786703688,4.027589407363468,20,47.522573709487915,
0.566,12,2987,845,845,0.30000000000000004,0.48737859627152086,752,0.08821018930178672,66.33406235494361,0.014838376053101154,0.46310722159032275,0.2196969696969697,0.123998794890449,4.180236605290647,20,41.37556743621826,
0.566,13,2987,880,880,0.4,0.47859825705642184,2789,0.09011344161634863,251.32638866799633,0.025109834854194237,0.5509647250842953,0.829004329004329,0.029829280624247268,3.882317837231163,20,42.075209856033325,
0.566,14,2987,1034,1034,0.5,0.4679499849907011,2853,0.06992331876684013,199.4912284417949,0.021534172720181006,0.564164296982776,0.9015151515151515,0.017646315071274846,3.8084035734400628,20,46.24054408073425,
0.566,15,2987,954,954,0.4,0.4782021507530677,2433,0.06997181143760908,170.2414172277029,0.044562510698695164,0.61601650291483,0.6818181818181818,-0.0751342541928286,3.9086012341688523,20,43.52047061920166,
0.566,16,2987,868,868,0.5,0.456391456586125,2563,0.08747099104151926,224.18815003941387,-0.05052196154831275,0.17921817182532807,0.6428571428571429,-0.027457519743497343,4.690197161257383,20,43.561710834503174,
0.566,17,2987,863,863,0.0,0.47929118798658554,2522,0.07522084038665056,189.7069594551327,0.045754264446389234,0.7112541267279991,0.9274891774891775,0.12472590163672721,5.077112169755258,20,42.03853106498718,
0.566,18,2987,955,955,0.5,0.4856267130290534,2867,0.06826924263687051,195.72791863990776,0.01952378679865981,0.5628019718133455,0.8495670995670995,-0.03412389402650554,4.0550615542022665,20,44.54536700248718,
0.566,19,2987,995,995,0.1,0.4630736905494263,2242,0.09221960450429549,206.7563532986305,0.03363893455860416,0.48506970390298365,0.02813852813852814,0.15616191447696345,5.52306162684498,20,45.299988985061646,
0.566,20,2987,677,677,0.5,0.4723443468608316,2773,0.11209616023701979,310.8426523372559,0.035860871703315735,0.6622549828572314,0.9264069264069265,-0.002172318934131563,4.09795066442457,20,35.35555815696716,
0.566,21,2987,807,807,0.5,0.4527036089885141,2131,0.07124559318970049,151.82435908725174,-0.00014350060030364812,0.39618389212367544,0.26731601731601734,-0.049377257069804774,4.438277233754003,20,39.281789779663086,
0.566,22,2987,916,916,0.4,0.4755766650725096,2493,0.0790746193028182,197.13302592192576,-0.022269403527802416,0.3252725112992775,0.4805194805194805,0.07467891169699668,3.152572513136954,20,43.532548904418945,
0.566,23,2987,912,912,0.4,0.4676931881021055,1524,0.10055023062813925,153.23855147728423,0.019180684288341514,0.4111486568529058,0.19696969696969696,-0.29193680832722,4.224427619651715,20,43.38441586494446,
0.566,24,2987,817,817,0.1,0.4667443136064705,1459,0.08525052356727675,124.38051388465678,0.012144050359469387,0.5033991805778458,0.45454545454545453,-0.06879758696127501,3.3488515728207076,20,40.02559971809387,
0.566,25,2987,1005,1005,0.6000000000000001,0.47848345262073555,2621,0.06922769247311646,181.44578197203822,0.062406356326165674,0.7678214883840176,0.22727272727272727,-0.014431512327806269,3.785642620029127,20,45.00298595428467,
0.566,26,2987,914,914,0.1,0.4843226437189851,2675,0.07336760042845922,196.2583311461284,0.031380704099576114,0.644932637099029,0.9047619047619048,0.24369792950585584,5.725698315820134,20,42.473833084106445,
0.566,27,2987,1083,1083,0.6000000000000001,0.4655988950711254,2580,0.07756892941201134,200.12783788298924,0.061254925445432644,0.5608505669785812,0.07034632034632035,-0.01297442143409811,8.056547895870775,20,47.89038848876953,
0.566,28,2987,1206,1206,0.6000000000000001,0.4726266913394938,2725,0.057363158100878386,156.3146058248936,0.04047863308663776,0.6053937024405676,0.5346320346320347,0.006703426320804601,3.351328945652322,20,51.53695869445801,
0.566,29,2987,754,754,0.2,0.45937985227518713,1907,0.08422116495083291,160.60976156123837,0.04761516149946104,0.6611411770589868,0.5551948051948052,0.09480745798650628,4.958764518195624,20,38.03665018081665,
0.566,30,2986,945,945,0.7000000000000001,0.46437131501220513,1832,0.06890717032724356,126.23793603951019,0.007036159083359541,0.4963102433279584,0.724025974025974,-0.03085356842627732,3.68473065043221,20,44.314218282699585,
0.566,31,2987,907,907,0.4,0.4614075158622988,1518,0.08000194196373932,121.44294790095628,-0.015007017576084553,0.39041131692594777,0.3582251082251082,-0.1516979952417301,4.084675756452006,20,43.261229038238525,
0.566,32,2987,691,691,0.5,0.5005402069160166,2202,0.11961446319470055,263.3910479547306,0.0654620123382783,0.7625561489415482,0.6861471861471862,-0.07164565131266099,3.7484925764726316,20,36.795510053634644,
0.566,33,2987,728,728,0.6000000000000001,0.49054287791013035,2777,0.09625328611843277,267.2953755508878,0.037735655858267735,0.6994448465506421,0.7922077922077922,0.04208936150791244,3.562383470742447,20,36.295870780944824,
0.566,34,2987,902,902,0.1,0.4599388242074379,1310,0.09614203375844871,125.9460642235678,0.055465772253504,0.6220051679360444,0.19480519480519481,-0.004713737969611936,3.426632728723492,20,46.07357096672058,
0.566,35,2987,688,688,0.5,0.47024459162295434,2135,0.13611397631025526,290.603339422395,0.017721948114863283,0.4669245351898725,0.3398268398268398,-0.02607033218977196,2.468517287960649,20,39.92184042930603,
0.566,36,2987,752,752,0.5,0.4745544593081969,2836,0.09487355455428241,269.0614007159449,-0.05677522179639411,0.13733117139936057,0.7932900432900433,0.07289550134027921,5.759136170401131,20,38.807021141052246,
0.566,37,2987,785,785,0.4,0.47933431625708556,2434,0.10719790104706761,260.91969114856255,-0.0009213530629620057,0.36315916622142164,0.09307359307359307,0.0850087893279649,3.637440998785616,20,39.66272974014282,
0.566,38,2987,732,732,0.2,0.4614319668093147,2667,0.09490749526440792,253.11828987017591,0.052551418785102354,0.7341099741364596,0.3246753246753247,0.17556470481635705,6.443043349744504,20,37.51620030403137,
0.566,39,2987,831,831,0.30000000000000004,0.4923283760896402,967,0.08375177403492201,80.98796549176959,0.025514975716190057,0.5414862779495403,0.6320346320346321,-0.03497011819941164,3.1722624598410714,20,40.63180875778198,
0.566,40,2987,851,851,0.4,0.47532485845229516,2194,0.08262894511480441,181.2879055818809,0.012718292454115342,0.4576047898768538,0.37337662337662336,-0.07165873267494836,3.665460745416547,20,40.22842884063721,
0.566,41,2987,1048,1048,0.30000000000000004,0.46665075635697145,2630,0.07547919401443501,198.51028025796407,0.03242369725284269,0.611049288643079,0.33874458874458874,-0.07324509365208878,3.6166020966517074,20,46.876081466674805,
0.566,42,2987,767,767,0.2,0.47490843338688554,2715,0.09790693635291783,265.8173321981719,0.04700383179499351,0.7086306088077402,0.8354978354978355,0.023469256549582557,4.4395623437925025,20,38.8169801235199,
0.566,43,2987,932,932,0.30000000000000004,0.45682489916161123,2030,0.06835813226209114,138.76700849204502,0.032373239472348485,0.4363181278025496,0.015151515151515152,0.1780076892818237,5.963090155348135,20,43.767231702804565,
0.566,44,2987,752,752,0.6000000000000001,0.4587977043700613,2850,0.12459377199255961,355.09225017879487,0.04863016434294756,0.7830553581578414,0.5021645021645021,-0.07313565641696716,3.245688764581003,20,37.83125877380371,
0.566,45,2987,866,866,0.4,0.48260864058639813,2181,0.07477017381400843,163.07374908835237,0.04526540698602052,0.6860534204579528,0.7673160173160173,0.0017528757897355444,4.603362550311923,20,42.58632946014404,
0.566,46,2987,714,714,0.30000000000000004,0.4474083517582252,2421,0.10695491619280328,258.93785210277673,0.055138427126731775,0.7621732907629017,0.354978354978355,0.4130668788949454,6.5104741320327015,20,36.58036184310913,
0.566,47,2987,924,924,0.2,0.4462594912102952,1852,0.07713685045454907,142.85744704182488,0.024305561973889098,0.48564408429518247,0.07900432900432901,-0.10728362952754823,5.165625824852871,20,42.54347372055054,
0.566,48,2987,807,807,0.2,0.4647158249449141,2245,0.07943286854672439,178.32678988739625,0.03502370557219799,0.6183115998320758,0.8095238095238095,0.013632219233526144,7.7960703260521065,20,39.6675820350647,
