roll,t_stat,t_p_value,n_active,mean_pnl
103,-0.42684454160286545,0.6695142794912412,4232,-5.204104891465108e-06
104,0.20828790660445845,0.8350149125255961,3951,2.8864799773747493e-06
105,-1.3339713167262874,0.18227760330069964,4722,-1.6469677606878266e-05
106,-0.3094934066042067,0.756957700806111,5621,-3.1612664370170442e-06
107,-0.26200428474052184,0.7933312019333836,4132,-3.999131993445594e-06
108,-0.8435858983688603,0.3989498453851048,4119,-7.342770564236235e-06
109,0.29005364798605326,0.7717865213721034,5311,2.125758399524841e-06
110,-1.2729407609705672,0.2031175546640105,3771,-1.6369154874863807e-05
111,-1.5863354873960296,0.1127168061869539,5902,-8.523629917239387e-06
112,-0.05427560699476731,0.9567182780300711,4025,-6.046935580122167e-07
113,-3.4229082425621136,0.0006244459211264264,5079,-2.7569435409554992e-05
114,0.42818317057038396,0.6685368007038819,4846,3.446232197433414e-06
115,-1.7931539254714408,0.07301415737397066,4589,-1.852967591290686e-05
116,-1.751512563504425,0.07991415425986448,5427,-1.3733552314341022e-05
117,-1.105306597782853,0.2690815417725525,4855,-1.2933066674037446e-05
118,-0.7945927061353768,0.426883578989081,5695,-8.037544446845844e-06
119,-0.19243183855453494,0.8474122263782111,4725,-1.8510272109829531e-06
120,0.10347629351901032,0.9175891834888781,4918,1.339668302689165e-06
121,0.7682713477542437,0.44236978100560753,4144,7.71914760353176e-06
122,-1.3096848644184624,0.19035769090240162,5449,-9.714976440067469e-06
123,-1.3529297116372818,0.1761371315837308,5181,-1.1505044789467734e-05
124,0.06439413080022259,0.948659159369523,4671,5.755701628959686e-07
125,-0.35397154000192216,0.7233774826462778,4322,-3.2626267005073454e-06
126,-1.415810875388141,0.1569128177225294,3802,-2.0925969827005176e-05
127,-0.8600176378612987,0.3898141337060699,5923,-8.446513792574546e-06
128,-2.2031979550570107,0.027625420987104965,5093,-1.9967268605886472e-05
129,-1.105667672867738,0.2689156387818792,5879,-7.3560925309317375e-06
130,0.17063803559617888,0.8645163316404747,4347,2.3470745027599787e-06
131,-0.03313096233588956,0.9735717322526638,4185,-3.780660508160463e-07
132,-1.7933100693937625,0.07298343501217164,5029,-1.4611091082590012e-05
133,-0.20439310666389482,0.8380555046851275,4528,-2.381106489047488e-06
134,-1.5126976351279895,0.13041750888236425,5179,-1.1935555654057415e-05
135,-1.8753504340490723,0.06079566352765964,5695,-1.3237985559112122e-05
136,-0.6091547929323723,0.5424453600906427,5885,-6.298214009389357e-06
137,0.5667284067512093,0.5709221765499675,5423,6.05561606132817e-06
138,-1.5908488336786717,0.11172035806289338,4119,-1.9381608535494666e-05
139,-1.0976427397851916,0.2724090769471237,5444,-8.087494567022376e-06
140,-1.1443011364353526,0.25254646215259857,5744,-1.15545569278063e-05
141,-0.22158046060548645,0.8246493954984166,5084,-1.4623301992572174e-06
142,-1.3515607659159024,0.17658308666463385,4549,-1.5201648374973756e-05
143,-0.8551614398942445,0.3925087577738131,4362,-1.150618652993287e-05
144,-0.4942293376137591,0.6211702061113356,4179,-5.298283513251726e-06
145,0.15937149717744314,0.8733828149511629,4862,2.0007869361453665e-06
146,-0.447716429281375,0.6543779836211452,4821,-3.053650036054087e-06
147,-0.022829408063179433,0.9817873623096967,4500,-1.6517679047268105e-07
148,-1.2188788226824552,0.22294504643561974,5242,-8.827325958836734e-06
149,-1.5909237937166425,0.11169288240098774,4779,-1.3018498759272936e-05
150,-0.924994196836577,0.35501396214451475,4957,-9.918595655981195e-06
151,-0.24667030889442226,0.8051746132661288,4511,-3.3400620613883726e-06
152,-1.143379182168442,0.25294095147296947,4581,-1.3449881754135177e-05
153,-1.2178702664879062,0.22333220628739037,4877,-1.08466005247497e-05
154,-2.404955264323882,0.016217476795352903,4198,-2.9287566807101382e-05
155,-0.7485936001482484,0.45414524667499956,4090,-7.280549833390512e-06
156,-1.4628797821322213,0.1435600130790562,5262,-1.3934487511074813e-05
157,-1.7487037430671126,0.08040370420653753,4993,-2.1761567346153338e-05
158,-1.551429666215734,0.1208641321349071,4841,-1.8533764416580738e-05
159,-1.0264455954696192,0.3047236468074057,5905,-6.685232407223769e-06
160,-1.1695413848546523,0.24223678884112476,5444,-1.2000231820301938e-05
161,-1.2358554128689907,0.21657360699015094,4737,-1.5486777214519448e-05
162,-1.2567851425351184,0.20888908370132242,5094,-8.503167670906147e-06
163,-0.503478208504832,0.6146527414580589,4501,-3.6643766930074006e-06
164,0.8362795826072796,0.4030393521192437,4791,6.609798733135879e-06
165,0.06447678460040973,0.9485930475619748,5249,3.995405246581032e-07
166,-0.8514984978938547,0.39452837539993335,5684,-6.056474435841552e-06
167,-0.33005000064632034,0.7413779733003305,4379,-3.030542480891131e-06
168,-0.5251827323808911,0.5994766302344994,5691,-4.518702956587616e-06
169,-0.6877905252404724,0.49161752662339153,4861,-6.785724840432524e-06
170,-0.5683484081406682,0.5698201036279285,5885,-5.086761861842547e-06
171,0.6403422256914453,0.5219832075802011,4437,5.777017477432605e-06
172,-1.172889272148507,0.24090449329405583,4347,-1.7120195399154602e-05
